date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:03	68019/68019	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:00%20GMT	http://www.ggpa.cteguj.in/robots.txt		(from )
13:24:04	125588/125588	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:01%20GMT	http://www.ggpa.cteguj.in/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/index.html	(from )
13:24:04	1284/1284	---M--	200	added ('OK')	text/css	etag:%22504-52f48ebebb214%22	http://www.ggpa.cteguj.in//gmcastudent/css/eventCalendar.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/css/eventCalendar.css	(from http://www.ggpa.cteguj.in/)
13:24:05	8576/8576	---M--	200	added ('OK')	text/css	etag:%222180-52f48ebeca638%22	http://www.ggpa.cteguj.in//gmcastudent/css/eventCalendar_theme_responsive.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/css/eventCalendar_theme_responsive.css	(from http://www.ggpa.cteguj.in/)
13:24:06	66624/66624	---M--	200	added ('OK')	text/html	etag:%2210440-52f48ebf641d7%22	http://www.ggpa.cteguj.in//fonts/fontawesome-webfont.woff2	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/fonts/fontawesome-webfont.html	(from http://www.ggpa.cteguj.in/)
13:24:13	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-52f48ebf1ef1e%22	http://www.ggpa.cteguj.in//fonts/fontawesome-webfont.eot	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/fonts/fontawesome-webfont.eot	(from http://www.ggpa.cteguj.in/)
13:24:13	365616/365616	---M--	200	added ('OK')	image/svg+xml	etag:%2259430-52f48ebf35dc5%22	http://www.ggpa.cteguj.in//fonts/fontawesome-webfont.svg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/fonts/fontawesome-webfont.svg	(from http://www.ggpa.cteguj.in/)
13:24:14	3836/3836	---M--	200	added ('OK')	text/css	etag:%22efc-52f48ecae6695%22	http://www.ggpa.cteguj.in//gmcastudent/js/bxslider/jquery.bxslider.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/bxslider/jquery.bxslider.css	(from http://www.ggpa.cteguj.in/)
13:24:15	5228/5228	---M--	200	added ('OK')	text/css	etag:%22146c-52f48ecb46f88%22	http://www.ggpa.cteguj.in//gmcastudent/js/flexslider/flexslider.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/flexslider/flexslider.css	(from http://www.ggpa.cteguj.in/)
13:24:15	160/160	---M--	200	added ('OK')	text/css	etag:%22a0-52f48ecc25c7d%22	http://www.ggpa.cteguj.in//gmcastudent/js/radial-progress/style.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/radial-progress/style.css	(from http://www.ggpa.cteguj.in/)
13:24:16	76235/76235	---M--	200	added ('OK')	text/css	etag:%22129cb-52f48ebeaa4a6%22	http://www.ggpa.cteguj.in//gmcastudent/css/animate.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/css/animate.css	(from http://www.ggpa.cteguj.in/)
13:24:18	109470/109470	---M--	200	added ('OK')	text/css	etag:%221ab9e-52f48ebeb3800%22	http://www.ggpa.cteguj.in//gmcastudent/css/bootstrap.min.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/css/bootstrap.min.css	(from http://www.ggpa.cteguj.in/)
13:24:19	9169/9169	---M--	200	added ('OK')	text/css	etag:%2223d1-52f48ecad32e2%22	http://www.ggpa.cteguj.in//gmcastudent/js/bootstrap-progressbar/bootstrap-progressbar-3.2.0.min.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/bootstrap-progressbar/bootstrap-progressbar-3.2.0.min.css	(from http://www.ggpa.cteguj.in/)
13:24:20	15230/15230	---M--	200	added ('OK')	text/css	etag:%223b7e-52f48ecb8a83f%22	http://www.ggpa.cteguj.in//gmcastudent/js/jqueryui/jquery-ui.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/jqueryui/jquery-ui.css	(from http://www.ggpa.cteguj.in/)
13:24:21	15120/15120	---M--	200	added ('OK')	text/css	etag:%223b10-52f48ecbb0ea6%22	http://www.ggpa.cteguj.in//gmcastudent/js/jqueryui/jquery-ui.structure.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/jqueryui/jquery-ui.structure.css	(from http://www.ggpa.cteguj.in/)
13:24:21	4867/4867	---M--	200	added ('OK')	text/css	etag:%221303-52f48ecb2871b%22	http://www.ggpa.cteguj.in//gmcastudent/js/fancybox/jquery.fancybox.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/fancybox/jquery.fancybox.css	(from http://www.ggpa.cteguj.in/)
13:24:22	193/193	---M--	200	added ('OK')	text/css	etag:%22c1-52f48ebf77304%22	http://www.ggpa.cteguj.in//gmcastudent/fonts/fonts.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/fonts/fonts.css	(from http://www.ggpa.cteguj.in/)
13:24:23	340595/340595	---M--	200	added ('OK')	text/css	etag:%2253273-551c867ece2f3%22	http://www.ggpa.cteguj.in//gmcastudent/css/main-default.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/css/main-default.css	(from http://www.ggpa.cteguj.in/)
13:24:24	44282/44282	---M--	200	added ('OK')	text/css	etag:%22acfa-52f48eccc7b28%22	http://www.ggpa.cteguj.in//gmcastudent/js/rs-plugin/css/settings.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/rs-plugin/css/settings.css	(from http://www.ggpa.cteguj.in/)
13:24:25	4189/4189	---M--	200	added ('OK')	text/css	etag:%22105d-52f48eccc0116%22	http://www.ggpa.cteguj.in//gmcastudent/js/rs-plugin/css/settings-custom.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/rs-plugin/css/settings-custom.css	(from http://www.ggpa.cteguj.in/)
13:24:26	21088/21088	---M--	200	added ('OK')	text/css	etag:%225260-52f48ecd18939%22	http://www.ggpa.cteguj.in//gmcastudent/js/rs-plugin/videojs/video-js.css	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/rs-plugin/videojs/video-js.css	(from http://www.ggpa.cteguj.in/)
13:24:27	83588/83588	---M--	200	added ('OK')	application/x-font-woff	etag:%2214684-52f48ebf54bae%22	http://www.ggpa.cteguj.in//fonts/fontawesome-webfont.woff	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/fonts/fontawesome-webfont.woff	(from http://www.ggpa.cteguj.in/)
13:24:27	4428/4428	---M--	200	added ('OK')	image/png	etag:%22114c-5307af251ad21%22	http://www.ggpa.cteguj.in//gmcastudent/img/favicon.png	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/img/favicon.png	(from http://www.ggpa.cteguj.in/)
13:24:30	69802/69802	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:27%20GMT	http://www.ggpa.cteguj.in/programs/detail/327	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/327.html	(from http://www.ggpa.cteguj.in/)
13:24:31	88898/88898	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:27%20GMT	http://www.ggpa.cteguj.in/about/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/about/index.html	(from http://www.ggpa.cteguj.in/)
13:24:33	94667/94667	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:29%20GMT	http://www.ggpa.cteguj.in/programs/detail/153	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/153.html	(from http://www.ggpa.cteguj.in/)
13:24:35	71967/71967	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:31%20GMT	http://www.ggpa.cteguj.in/campus/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/campus/index.html	(from http://www.ggpa.cteguj.in/)
13:24:37	98645/98645	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:33%20GMT	http://www.ggpa.cteguj.in/programs/detail/154	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/154.html	(from http://www.ggpa.cteguj.in/)
13:24:39	52229/52229	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:35%20GMT	http://www.ggpa.cteguj.in/tpo/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/tpo/index.html	(from http://www.ggpa.cteguj.in/)
13:24:41	116400/116400	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:37%20GMT	http://www.ggpa.cteguj.in/programs/detail/159	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/159.html	(from http://www.ggpa.cteguj.in/)
13:24:44	56831/56831	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:39%20GMT	http://www.ggpa.cteguj.in/womencell/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/womencell/index.html	(from http://www.ggpa.cteguj.in/)
13:24:45	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	etag:%2222af8-52f48ebf494c1%22	http://www.ggpa.cteguj.in//fonts/fontawesome-webfont.ttf	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/fonts/fontawesome-webfont.ttf	(from http://www.ggpa.cteguj.in/)
13:24:46	109361/109361	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:41%20GMT	http://www.ggpa.cteguj.in/programs/detail/156	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/156.html	(from http://www.ggpa.cteguj.in/)
13:24:48	59400/59400	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:43%20GMT	http://www.ggpa.cteguj.in/grievancecell/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/grievancecell/index.html	(from http://www.ggpa.cteguj.in/)
13:24:50	117207/117207	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:45%20GMT	http://www.ggpa.cteguj.in/programs/detail/155	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/155.html	(from http://www.ggpa.cteguj.in/)
13:24:50	58889/58889	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:45%20GMT	http://www.ggpa.cteguj.in/antiragging/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/antiragging/index.html	(from http://www.ggpa.cteguj.in/)
13:24:52	56786/56786	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:47%20GMT	http://www.ggpa.cteguj.in/ssip/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/ssip/index.html	(from http://www.ggpa.cteguj.in/)
13:24:54	75686/75686	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:50%20GMT	http://www.ggpa.cteguj.in/rti/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/rti/index.html	(from http://www.ggpa.cteguj.in/)
13:24:54	130239/130239	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:49%20GMT	http://www.ggpa.cteguj.in/programs/detail/158	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/158.html	(from http://www.ggpa.cteguj.in/)
13:24:56	51432/51432	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:52%20GMT	http://www.ggpa.cteguj.in/newsletter/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/newsletter/index.html	(from http://www.ggpa.cteguj.in/)
13:24:58	68888/68888	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:54%20GMT	http://www.ggpa.cteguj.in/calendar/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/calendar/index.html	(from http://www.ggpa.cteguj.in/)
13:24:58	84381/84381	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:53%20GMT	http://www.ggpa.cteguj.in/programs/detail/366	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/366.html	(from http://www.ggpa.cteguj.in/)
13:24:58	168256/168256	---M--	200	added ('OK')	image/png	etag:%2229140-5f389bc394486%22	http://www.ggpa.cteguj.in/uploads/2019/Untitled.png	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/uploads/2019/Untitled.png	(from http://www.ggpa.cteguj.in/)
13:25:00	70203/70203	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:56%20GMT	http://www.ggpa.cteguj.in/programs/detail/426	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/426.html	(from http://www.ggpa.cteguj.in/)
13:25:02	124089/124089	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:54:58%20GMT	http://www.ggpa.cteguj.in/programs/detail/157	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/programs/detail/157.html	(from http://www.ggpa.cteguj.in/)
13:25:02	5659/5659	---M--	200	added ('OK')	image/png	etag:%22161b-53b904281433a%22	http://www.ggpa.cteguj.in/img/aicte.png	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/img/aicte.png	(from http://www.ggpa.cteguj.in/)
13:25:04	121729/121729	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:55:00%20GMT	http://www.ggpa.cteguj.in/labs/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/labs/index.html	(from http://www.ggpa.cteguj.in/)
13:25:04	70379/70379	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:55:00%20GMT	http://www.ggpa.cteguj.in/workshops/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/workshops/index.html	(from http://www.ggpa.cteguj.in/)
13:25:06	86559/86559	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:55:02%20GMT	http://www.ggpa.cteguj.in/staff/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/staff/index.html	(from http://www.ggpa.cteguj.in/)
13:25:06	220699/220699	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:55:02%20GMT	http://www.ggpa.cteguj.in/faculty/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/faculty/index.html	(from http://www.ggpa.cteguj.in/)
13:25:10	178656/178656	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:55:04%20GMT	http://www.ggpa.cteguj.in/gallery/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gallery/index.html	(from http://www.ggpa.cteguj.in/)
13:25:11	80769/80769	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:55:06%20GMT	http://www.ggpa.cteguj.in/links/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/links/index.html	(from http://www.ggpa.cteguj.in/)
13:25:11	78741/78741	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:55:06%20GMT	http://www.ggpa.cteguj.in/contact/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/contact/index.html	(from http://www.ggpa.cteguj.in/)
13:25:32	141356/141356	---M--	200	added ('OK')	image/jpeg	etag:%222282c-59f9c30599a31%22	http://www.ggpa.cteguj.in/uploads/2019/24.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/uploads/2019/24.jpg	(from http://www.ggpa.cteguj.in/)
13:26:01	306800/306800	---M--	200	added ('OK')	image/jpeg	etag:%224ae70-53cf46e4bd448%22	http://www.ggpa.cteguj.in/uploads/2019/lamp_making.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/uploads/2019/lamp_making.jpg	(from http://www.ggpa.cteguj.in/)
13:27:18	811071/811071	---M--	200	added ('OK')	image/jpeg	etag:%22c603f-550b0d376c26c%22	http://www.ggpa.cteguj.in/uploads/2019/P_20170529_134038.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/uploads/2019/P_20170529_134038.jpg	(from http://www.ggpa.cteguj.in/)
13:28:48	1338052/1338052	---M--	200	added ('OK')	image/jpeg	etag:%22146ac4-59f9c37be5a35%22	http://www.ggpa.cteguj.in/uploads/2019/111.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/uploads/2019/111.jpg	(from http://www.ggpa.cteguj.in/)
13:29:50	382217/382217	---M--	200	added ('OK')	application/pdf	etag:%225d509-5698e2d6ddb00%22	http://www.ggpa.cteguj.in/uploads/MAYNOTE.pdf	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/uploads/MAYNOTE.pdf	(from http://www.ggpa.cteguj.in/)
13:30:29	237401/237401	---M--	200	added ('OK')	image/jpeg	etag:%2239f59-5382b85e4cf4c%22	http://www.ggpa.cteguj.in//gmcastudent/img/campus_map.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/img/campus_map.jpg	(from http://www.ggpa.cteguj.in/)
13:30:33	71967/71967	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2008:00:29%20GMT	http://www.ggpa.cteguj.in/campus	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/campus.html	(from http://www.ggpa.cteguj.in/)
13:30:36	1211411/1211411	---M--	200	added ('OK')	application/pdf	etag:%22127c13-5698268200804%22	http://www.ggpa.cteguj.in/uploads/MAYGR.pdf	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/uploads/MAYGR.pdf	(from http://www.ggpa.cteguj.in/)
13:30:39	121729/121729	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2008:00:36%20GMT	http://www.ggpa.cteguj.in/labs	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/labs.html	(from http://www.ggpa.cteguj.in/)
13:30:44	63344/63344	---M--	200	added ('OK')	image/jpeg	etag:%22f770-5382b87efe7b4%22	http://www.ggpa.cteguj.in//gmcastudent/img/facility.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/img/facility.jpg	(from http://www.ggpa.cteguj.in/)
13:30:46	85100/85100	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2008:00:44%20GMT	http://www.ggpa.cteguj.in/library	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/library.html	(from http://www.ggpa.cteguj.in/)
13:30:50	58451/58451	---M--	200	added ('OK')	image/jpeg	etag:%22e453-5382b8aeab5f1%22	http://www.ggpa.cteguj.in//gmcastudent/img/library.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/img/library.jpg	(from http://www.ggpa.cteguj.in/)
13:30:53	78675/78675	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2008:00:50%20GMT	http://www.ggpa.cteguj.in/studentsection	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/studentsection.html	(from http://www.ggpa.cteguj.in/)
13:30:55	42640/42640	---M--	200	added ('OK')	image/jpeg	etag:%22a690-5382b8c9172d3%22	http://www.ggpa.cteguj.in//gmcastudent/img/studentSction.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/img/studentSction.jpg	(from http://www.ggpa.cteguj.in/)
13:30:57	68394/68394	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2008:00:55%20GMT	http://www.ggpa.cteguj.in/lectureseries	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/lectureseries.html	(from http://www.ggpa.cteguj.in/)
13:30:59	98438/98438	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2008:00:57%20GMT	http://www.ggpa.cteguj.in/news	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/news.html	(from http://www.ggpa.cteguj.in/)
13:31:00	74072/74072	---MC-	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2008:00:59%20GMT	http://www.ggpa.cteguj.in/courtesy/	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/courtesy/index.html	(from http://www.ggpa.cteguj.in/)
13:31:00	111/111	---M--	200	added ('OK')	application/javascript	etag:%226f-52f48ec96a83e%22	http://www.ggpa.cteguj.in//gmcastudent/js/breakpoints.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/breakpoints.js	(from http://www.ggpa.cteguj.in/)
13:31:08	86443/86443	---M--	200	added ('OK')	image/jpeg	etag:%22151ab-5382b8ac447ad%22	http://www.ggpa.cteguj.in//gmcastudent/img/lactureSeries.jpg	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/img/lactureSeries.jpg	(from http://www.ggpa.cteguj.in/)
13:31:09	6381/6381	---M--	200	added ('OK')	application/javascript	etag:%2218ed-52f48ecaa1674%22	http://www.ggpa.cteguj.in//gmcastudent/js/scrollspy.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/scrollspy.js	(from http://www.ggpa.cteguj.in/)
13:31:11	6194/6194	---M--	200	added ('OK')	application/javascript	etag:%221832-52f48ecade9fd%22	http://www.ggpa.cteguj.in//gmcastudent/js/bootstrap-progressbar/bootstrap-progressbar.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/bootstrap-progressbar/bootstrap-progressbar.js	(from http://www.ggpa.cteguj.in/)
13:31:16	95786/95786	---M--	200	added ('OK')	application/javascript	etag:%221762a-52f48ecb82e3c%22	http://www.ggpa.cteguj.in//gmcastudent/js/jquery/jquery-1.11.1.min.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/jquery/jquery-1.11.1.min.js	(from http://www.ggpa.cteguj.in/)
13:31:16	32013/32013	---M--	200	added ('OK')	application/javascript	etag:%227d0d-52f48ec966b34%22	http://www.ggpa.cteguj.in//gmcastudent/js/bootstrap.min.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/bootstrap.min.js	(from http://www.ggpa.cteguj.in/)
13:31:33	6941/6941	---M--	200	added ('OK')	application/javascript	etag:%221b1d-52f48ec9a4c1d%22	http://www.ggpa.cteguj.in//gmcastudent/js/imagesloaded.pkgd.min.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/imagesloaded.pkgd.min.js	(from http://www.ggpa.cteguj.in/)
13:31:35	25250/25250	---M--	200	added ('OK')	application/javascript	etag:%2262a2-52f48eca41673%22	http://www.ggpa.cteguj.in//gmcastudent/js/masonry.pkgd.min.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/masonry.pkgd.min.js	(from http://www.ggpa.cteguj.in/)
13:31:36	19359/19359	---M--	200	added ('OK')	application/javascript	etag:%224b9f-52f48ecaee0a7%22	http://www.ggpa.cteguj.in//gmcastudent/js/bxslider/jquery.bxslider.min.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/bxslider/jquery.bxslider.min.js	(from http://www.ggpa.cteguj.in/)
13:31:39	13612/13612	---M--	200	added ('OK')	application/javascript	etag:%22352c-52f48ecd4e340%22	http://www.ggpa.cteguj.in//gmcastudent/js/smooth-scroll/SmoothScroll.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/smooth-scroll/SmoothScroll.js	(from http://www.ggpa.cteguj.in/)
13:31:45	53434/53434	---M--	200	added ('OK')	application/javascript	etag:%22d0ba-52f48ecb526a3%22	http://www.ggpa.cteguj.in//gmcastudent/js/flexslider/jquery.flexslider.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/flexslider/jquery.flexslider.js	(from http://www.ggpa.cteguj.in/)
13:31:48	54780/54780	---M--	200	added ('OK')	application/javascript	etag:%22d5fc-52f48ec9bbacc%22	http://www.ggpa.cteguj.in//gmcastudent/js/jquery.carouFredSel-6.2.1-packed.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/jquery.carouFredSel-6.2.1-packed.js	(from http://www.ggpa.cteguj.in/)
13:31:56	64381/64381	---M--	200	added ('OK')	application/javascript	etag:%22fb7d-52f48ecd0187c%22	http://www.ggpa.cteguj.in//gmcastudent/js/rs-plugin/js/jquery.themepunch.plugins.min.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/rs-plugin/js/jquery.themepunch.plugins.min.js	(from http://www.ggpa.cteguj.in/)
13:32:01	80408/80408	---M--	200	added ('OK')	application/javascript	etag:%2213a18-52f48ecd10cb5%22	http://www.ggpa.cteguj.in//gmcastudent/js/rs-plugin/js/jquery.themepunch.revolution.min.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/rs-plugin/js/jquery.themepunch.revolution.min.js	(from http://www.ggpa.cteguj.in/)
13:32:05	54862/54862	---M--	200	added ('OK')	application/javascript	etag:%22d64e-52f48ecd241d7%22	http://www.ggpa.cteguj.in//gmcastudent/js/rs-plugin/videojs/video.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/rs-plugin/videojs/video.js	(from http://www.ggpa.cteguj.in/)
13:32:07	7900/7900	---M--	200	added ('OK')	application/javascript	etag:%221edc-52f48ecbe4e70%22	http://www.ggpa.cteguj.in//gmcastudent/js/modules/sliders.js	C:/Users/HELI%20DETROJA/Desktop/clg_temp/www.ggpa.cteguj.in/gmcastudent/js/modules/sliders.js	(from http://www.ggpa.cteguj.in/)
